,Date,Open,High,Low,Close,Adj Close,Volume,Normalized,Standardized
37,2007-12-26,7.1075,7.177142999999999,7.029286,7.105357000000001,6.056732,703732400,0.020585006916628765,-0.7814384158988213
38,2007-12-27,7.105357000000001,7.248571000000001,7.064286,7.091786,6.045166,795527600,0.020520240081239993,-0.7816876639050819
39,2007-12-28,7.1639289999999995,7.198571,7.031428999999999,7.136786,6.083524,699647200,0.02073503571255959,-0.7808610466628075
40,2007-12-31,7.125,7.160714,7.0625,7.074286,6.030247,539333200,0.02043669724731598,-0.7820091692660885
41,2008-01-02,7.116786,7.152143,6.876786,6.958571000000001,5.931611,1079178800,0.019884359224195906,-0.7841347810891499
42,2008-01-03,6.978928999999999,7.049643,6.881786,6.961786,5.93435,842066400,0.019899696969495045,-0.784075755471897
43,2008-01-04,6.8375,6.892857000000001,6.388929,6.430357,5.481351999999999,1455832000,0.01736301644922505,-0.7938378900335497
44,2008-01-07,6.473214,6.557142999999999,6.079643,6.344286,5.407982,2072193200,0.016952161986794296,-0.7954190180137802
45,2008-01-08,6.433571,6.5164290000000005,6.1,6.116071,5.213449,1523816000,0.015862823685853275,-0.7996112160426501
46,2008-01-09,6.117857,6.410714,6.010714,6.407143,5.461565,1813882000,0.017252213978894985,-0.7942643010918136
47,2008-01-10,6.342143,6.464286,6.264643,6.357857,5.4195519999999995,1482975200,0.01701695122122695,-0.7951696838072753
48,2008-01-11,6.285714,6.351786,6.071429,6.1675,5.257286,1232285600,0.016108300407532125,-0.7986665260158085
49,2008-01-14,6.34,6.407857,6.2560709999999995,6.385,5.442689,1100450400,0.01714651289080935,-0.7946710800444485
50,2008-01-15,6.347143,6.400714,5.880714,6.037143,5.146167,2343278000,0.01548606056821301,-0.8010611472511258
51,2008-01-16,5.901071,6.036071,5.596429,5.701429,4.8600010000000005,2213845200,0.013883599370230724,-0.8072280420254292
52,2008-01-17,5.7682139999999995,5.905714,5.657857,5.746071,4.898053,1757859600,0.014096681474693246,-0.8064080191018401
53,2008-01-18,5.775357,5.919643,5.700357,5.762857,4.912363,1724343600,0.01417681405418601,-0.8060996377280211
54,2008-01-22,5.287857,5.713571,5.214286,5.558571,4.738225,2434754000,0.013201682878245333,-0.8098523222615004
55,2008-01-23,4.863929,5.0,4.505,4.966786,4.233778,3372969600,0.010376900255786442,-0.8207231859148101
56,2008-01-24,4.999643,5.025,4.714643,4.842857,4.128137000000001,2005866800,0.00978533590706561,-0.8229997559156215
57,2008-01-25,4.963929,4.9675,4.628929,4.6432139999999995,3.957957,1554739200,0.008832368585047528,-0.8266671453074114
58,2008-01-28,4.577143,4.757143,4.516071,4.6432139999999995,3.957957,1474844000,0.008832368585047528,-0.8266671453074114
59,2008-01-29,4.683929,4.7425,4.608929,4.697857,4.004538,1099982800,0.009093211050830372,-0.8256633219130116
60,2008-01-30,4.6917860000000005,4.8375,4.642857,4.720714,4.024022,1243051600,0.009202316793586279,-0.8252434405232498
61,2008-01-31,4.623214,4.880357,4.621429,4.834286,4.120832,1345674400,0.009744429653173597,-0.8231571791116905
62,2008-02-01,4.865714,4.878214,4.720714,4.776786,4.071818,1010744000,0.009469962968948697,-0.8242134338046578
63,2008-02-04,4.793214,4.853571,4.6935709999999995,4.701786,4.007887,899234000,0.009111964650321724,-0.8255911507585099
64,2008-02-05,4.658214,4.785714,4.603571,4.62,3.9381699999999995,1141042000,0.00872156611471745,-0.8270935563656753
65,2008-02-06,4.6725,4.711429,4.348929,4.357143,3.714107,1573272400,0.007466866872307434,-0.8319221276977509
66,2008-02-07,4.284643,4.456429,4.188214,4.33,3.6909690000000004,2083331600,0.0073372996029640696,-0.8324207530106386
67,2008-02-08,4.36,4.489286,4.342857,4.481429,3.82005,1355972800,0.008060122348841469,-0.8296390495784982
68,2008-02-11,4.571786,4.642143,4.542857,4.623214,3.9409099999999997,1201432400,0.008736909459777564,-0.8270345091983612
69,2008-02-12,4.667857,4.678571,4.415,4.459286,3.801175,1225980000,0.007954426860516804,-0.8300458069810722
70,2008-02-13,4.524286,4.635,4.486786,4.621429,3.9393879999999997,968534000,0.008728386623579939,-0.8270673083912998
71,2008-02-14,4.621429,4.671429,4.536071,4.552143,3.880329,954097200,0.00839767034040292,-0.8283400334476503
72,2008-02-15,4.509643,4.538571,4.430714,4.451071,3.7941730000000002,901300400,0.007915217334198962,-0.830196700508639
73,2008-02-19,4.499643,4.526786,4.337143,4.363571,3.719587,1005046000,0.007497553562427657,-0.8318040333631228
74,2008-02-20,4.364286,4.45,4.345714,4.422143,3.769513,967439200,0.007777127228657969,-0.8307281250144654
75,2008-02-21,4.501786,4.516786,4.316429,4.340714,3.700102,938114800,0.007388442219910779,-0.8322239363029454
76,2008-02-22,4.374286,4.375357,4.138214,4.2664290000000005,3.6367800000000003,1529878000,0.0070338541557150545,-0.8335885292696097
77,2008-02-25,4.235357,4.291786,4.166429,4.276429,3.645304,1256774400,0.007081586518230518,-0.8334048365491041
78,2008-02-26,4.201429,4.324643,4.122857,4.255357,3.627343,1504888000,0.006981009211433208,-0.833791897195866
79,2008-02-27,4.2225,4.394643,4.2175,4.3914290000000005,3.7433330000000002,1475138000,0.0076305254864412995,-0.8312923056131084
80,2008-02-28,4.542857,4.721429,4.491786,4.639643,3.954914,1618254400,0.008815328512413251,-0.8267327221432276
81,2008-02-29,4.6175,4.650357,4.457143,4.465,3.806046,1255480800,0.007981703296205778,-0.8299408366336318
82,2008-03-03,4.444286,4.499286,4.214286,4.3475,3.705886,1593043200,0.007420831237366136,-0.8320992907497541
83,2008-03-04,4.3567860000000005,4.46,4.3,4.450714,3.7938680000000002,1785383600,0.007913509407102854,-0.8302032732772633
84,2008-03-05,4.413571,4.469286,4.366071,4.446071,3.78991,1221836000,0.007891345553180256,-0.8302885684189528
85,2008-03-06,4.450357,4.553571,4.314643,4.318929,3.6815309999999997,1473698800,0.007284449058921248,-0.832624142486956
86,2008-03-07,4.300357,4.392143,4.251786,4.366071,3.7217160000000002,1230462800,0.007509475453534583,-0.8317581532831185
87,2008-03-10,4.356429,4.409286,4.263214,4.274643,3.643782,999588800,0.007073063682032893,-0.8334376357420429
88,2008-03-11,4.432143,4.552857,4.357143,4.548214,3.876979,1163943200,0.008378911141150594,-0.8284122261522132
89,2008-03-12,4.537143,4.595714,4.470357,4.501071,3.836793,1059629200,0.008153879146776295,-0.8292782369061118
90,2008-03-13,4.432143,4.625,4.392857,4.569286,3.89494,1262102800,0.008479488447947908,-0.8280251655054512
91,2008-03-14,4.638571,4.653571,4.435714,4.521786,3.8544519999999998,1156640800,0.00825276532576041,-0.828897684377791
92,2008-03-17,4.376786,4.5925,4.376786,4.526071,3.858104,1072598800,0.00827321565282593,-0.8288189835547871
93,2008-03-18,4.613571,4.75,4.595357,4.743571,4.043505000000001,1205120000,0.009311416936581215,-0.8248235806835492
94,2008-03-19,4.7542860000000005,4.7960709999999995,4.6310709999999995,4.6310709999999995,3.9476080000000002,1010536800,0.008774416658760272,-0.8268901668893577
95,2008-03-20,4.682857,4.760357,4.613571,4.759643,4.0572040000000005,908787600,0.009388128062120794,-0.8245283663970402
96,2008-03-24,4.786071,5.030357,4.772857,4.983214,4.247782,1066920400,0.01045531930842213,-0.8204213988596766
97,2008-03-25,4.998571,5.110714,4.904643,5.035,4.291924,1052391200,0.010702503957197084,-0.8194701360642106
98,2008-03-26,5.031071,5.205,5.022857,5.180714,4.416134,1182084400,0.011398050267385506,-0.8167934029795108
99,2008-03-27,5.176786,5.189643,4.999643,5.008929,4.269701,999829600,0.010578060469142041,-0.8199490430712253
100,2008-03-28,5.064286,5.166071,5.057143,5.1075,4.3537230000000005,714610400,0.011048563585434223,-0.8181383638405461
101,2008-03-31,5.116786,5.2039290000000005,5.09,5.125,4.36864,768065200,0.011132095219836286,-0.8178169015796616
102,2008-04-01,5.225,5.345,5.128929,5.340357,4.5522160000000005,1032567200,0.012160076939819783,-0.8138608275698648
103,2008-04-02,5.313571,5.4,5.208929,5.2675,4.490111,1044968400,0.011812303784725565,-0.8151991941122148
104,2008-04-03,5.252143,5.486786,5.25,5.414643,4.615537000000001,1051568000,0.01251465940425454,-0.8124962561532615
105,2008-04-04,5.435357,5.525357,5.383929,5.467143,4.660291,854417200,0.012765271106743647,-0.8115318047204247
106,2008-04-07,5.576071,5.703214,5.539643,5.5675,4.745838,1158326400,0.013244313858516363,-0.8096882616466239
107,2008-04-08,5.483929,5.5875,5.44,5.458571,4.652983,1014294400,0.012724348053568726,-0.811689292566677
108,2008-04-09,5.475357,5.496071,5.373571,5.408571,4.610362,873398400,0.012485680641230422,-0.8126077777192653
109,2008-04-10,5.3975,5.550714,5.378571,5.519643,4.705042,955763200,0.013015866009949844,-0.8105674179377712
110,2008-04-11,5.454286,5.475,5.228571,5.255,4.479456,1210076000,0.011752638331581234,-0.8154288100128465
111,2008-04-14,5.241786,5.330357,5.162143,5.277857,4.49894,845087600,0.011861744074337141,-0.8150089286230849
112,2008-04-15,5.335714,5.347143,5.204286,5.299286,4.517207,698037200,0.011964034907991531,-0.8146152736576376
113,2008-04-16,5.418571,5.503571,5.3792860000000005,5.489286,4.679166,795774000,0.012870966595068312,-0.8111250473178508
114,2008-04-17,5.5060709999999995,5.571429,5.476786,5.5175,4.703216,704267200,0.013005640846417088,-0.8106067683492733
115,2008-04-18,5.682857,5.795,5.656429,5.751429,4.9026190000000005,1026765600,0.014122249983286119,-0.806309621523024
116,2008-04-21,5.793214,6.017857,5.777143,6.005714,5.119377,1039152800,0.015336042971804124,-0.8016384733870174
117,2008-04-22,5.978571,6.0,5.646071,5.721429,4.877047,1439572400,0.013979052895739717,-0.8068606996845404
118,2008-04-23,5.858929,5.887143,5.752857,5.8175,4.958941,1504190800,0.01443763972068594,-0.8050958789838044
119,2008-04-24,5.905,6.070714,5.685357,6.033571,5.143123,1696066400,0.015469014895817767,-0.801126745637003
120,2008-04-25,6.096429,6.110714,5.9435709999999995,6.061786,5.167174,992474000,0.015603694746927514,-0.8006084451183643
121,2008-04-28,6.0625,6.205357,6.040357,6.151429,5.243588,787214400,0.016031594881753517,-0.7989617187522565
122,2008-04-29,6.111071,6.273571,6.080357,6.251786,5.329134,923476400,0.01651063203376526,-0.7971181972285167
123,2008-04-30,6.2925,6.428571,6.175714,6.2125,5.2956449999999995,1139524400,0.016323101638612694,-0.7978398872234729
124,2008-05-01,6.248571,6.428571,6.245,6.428571,5.4798279999999995,903576800,0.017354482413505488,-0.7938707323266105
125,2008-05-02,6.435357,6.497143,6.376786,6.462143,5.508446,1006082000,0.017514736372969082,-0.7932540126790947
126,2008-05-05,6.497143,6.618214,6.466071,6.5975,5.6238269999999995,854557200,0.018160842393545925,-0.7907675450835246
127,2008-05-06,6.595,6.682857,6.506429,6.666428999999999,5.682583999999999,918870400,0.018489867548909755,-0.7895013281456154
128,2008-05-07,6.644642999999999,6.721429,6.447857,6.521071,5.558680000000001,1157133600,0.017796034765578415,-0.7921714669116297
129,2008-05-08,6.563214,6.660714,6.538214,6.609286,5.633873,899085600,0.018217097592259018,-0.7905510531700805
130,2008-05-09,6.541429,6.580357000000001,6.4775,6.551786,5.584859,673072400,0.01794263090803411,-0.7916073078630478
131,2008-05-12,6.614642999999999,6.745357,6.530357,6.72,5.7282470000000005,818563200,0.01874556943412137,-0.7885172877072717
132,2008-05-13,6.736071000000001,6.8375,6.709286,6.784286,5.783047,823236400,0.019052436335323563,-0.787336344360991
133,2008-05-14,6.829642999999999,6.865714,6.6275,6.652143,5.670406,916823600,0.01842167365980683,-0.7897637647892468
134,2008-05-15,6.671786,6.782143,6.578571000000001,6.776071000000001,5.776045,873208000,0.01901322680900572,-0.7874872378885577
135,2008-05-16,6.789642999999999,6.796428999999999,6.678571000000001,6.700714,5.711808,765769200,0.01865351496352168,-0.788871549161095
136,2008-05-19,6.709286,6.738929,6.475,6.557142999999999,5.5894260000000004,945820400,0.017968205016387958,-0.7915088887341707
137,2008-05-20,6.493571,6.6485710000000005,6.432857,6.639286,5.659447,969850000,0.018360305879327358,-0.789999931908442
138,2008-05-21,6.631071,6.7125,6.294643,6.363929,5.424727,1157657200,0.017045929984251064,-0.7950581622412716
139,2008-05-22,6.402143,6.476071,6.142857,6.323214,5.390022,1206735600,0.016851590279757956,-0.7958060571104809
140,2008-05-23,6.456071,6.499643,6.35,6.470357,5.515448,906917200,0.017553945899286924,-0.7931031191515279
141,2008-05-27,6.526786,6.658214,6.494286,6.658214,5.675581,789905200,0.018450652422830945,-0.7896522432232431
142,2008-05-28,6.693214,6.7125,6.5614289999999995,6.678928999999999,5.693238,743979600,0.018549527402293115,-0.7892717337950446
143,2008-05-29,6.67,6.721429,6.625,6.6675,5.683496,647186400,0.018494974530915167,-0.7894816744899255
144,2008-05-30,6.694642999999999,6.769286,6.692143,6.741071000000001,5.74621,610184400,0.01884615794044062,-0.7881301839603878
145,2008-06-02,6.735714,6.773214,6.590357000000001,6.6464289999999995,5.665534,679840000,0.018394391624356878,-0.7898687566867483
146,2008-06-03,6.673571000000001,6.721429,6.512143,6.620357,5.643311,750520400,0.018269948136301836,-0.790347663693763
147,2008-06-04,6.572143,6.681786,6.543929,6.613929,5.63783,726983600,0.01823925584642064,-0.7904657795784521
148,2008-06-05,6.655,6.78,6.632142999999999,6.765357000000001,5.766911,755445600,0.018962078592298048,-0.7876840761463118
149,2008-06-06,6.714286,6.783929,6.626786,6.63,5.651530999999999,966422800,0.018315978171482162,-0.7901705221918208
150,2008-06-09,6.5996429999999995,6.605,6.276786,6.486071,5.528844,1888392800,0.01762896029725234,-0.792814434533521
151,2008-06-10,6.446786,6.670714,6.393571,6.63,5.651530999999999,1140941200,0.018315978171482162,-0.7901705221918208
152,2008-06-11,6.583571000000001,6.642857000000001,6.413929,6.4575,5.504487999999999,961550800,0.01749257251904648,-0.793339307820784
153,2008-06-12,6.4817860000000005,6.521429,6.114286,6.187857,5.274639,1308333600,0.016205473059659165,-0.7982925678061732
154,2008-06-13,6.13,6.22,5.903929,6.156071,5.247545,1345957200,0.01605375313591514,-0.7988764451606282
155,2008-06-16,6.117857,6.353571,6.038214,6.315714,5.383627,1051730400,0.01681577980834941,-0.7959438697509822
156,2008-06-17,6.360714,6.499643,6.336071,6.479643,5.523363,899656800,0.017598268007371146,-0.79293255041821
157,2008-06-18,6.468571,6.507143,6.333929,6.383929,5.441776,811468000,0.01714140030904297,-0.7946907552501996
158,2008-06-19,6.376786,6.512143,6.314286,6.460714,5.507229,791949200,0.01750792146386756,-0.7932802391034088
159,2008-06-20,6.405357,6.464286,6.25,6.259643,5.335832,888367200,0.016548139232747967,-0.7969738549195132
160,2008-06-23,6.240714,6.281429,6.127143,6.184286,5.271595,645780800,0.016188427387263917,-0.7983581661920506
161,2008-06-24,6.156071,6.277857,6.129643,6.1875,5.274334,621947200,0.016203765132563056,-0.7982991405747976
162,2008-06-25,6.236071,6.386786,6.21,6.335357,5.400373,644450800,0.016909553405567154,-0.7955829924284125
163,2008-06-26,6.216786,6.244286,6.000357,6.009286,5.122422,869610000,0.015353094243960343,-0.801572853451079
164,2008-06-27,5.946786,6.091786,5.8625,6.074643,5.178134,1042249600,0.015665068127167954,-0.8003722564491081
165,2008-06-30,6.078214,6.142857,5.950714,5.98,5.0974580000000005,684196800,0.015213301811084216,-0.8021108291754687
166,2008-07-01,5.865357,6.24,5.857143,6.238571,5.31787,1111280800,0.016447556326189685,-0.7973609371163362
167,2008-07-02,6.257143,6.3375,6.006429,6.006429,5.119987999999999,837519200,0.015339464425757305,-0.8016253062997076
168,2008-07-03,6.056786,6.148929,5.919643,6.075714,5.179047,523362000,0.01567018070893433,-0.8003525812433573
169,2008-07-07,6.184286,6.326071,6.139286,6.255714,5.332482,820391600,0.016529380033495644,-0.7970460476240759
170,2008-07-08,6.264286,6.417857,6.1692860000000005,6.4125,5.466130000000001,888350400,0.017277776887726887,-0.7941659250630586
171,2008-07-09,6.435714,6.461071,6.219286,6.223214,5.304779,895776000,0.016374249855320377,-0.7976430489657187
172,2008-07-10,6.247143,6.333571,6.120357,6.3082139999999995,5.377234,840688800,0.01677998053646281,-0.7960816392913612
173,2008-07-11,6.266786,6.325357,6.107143,6.163571,5.253938,930011600,0.01608955240780174,-0.7987386756202491
174,2008-07-14,6.401429,6.403571,6.1814290000000005,6.21,5.293514,886054400,0.01631116854798383,-0.7978858104035992
175,2008-07-15,6.16,6.205,5.9425,6.058571,5.164434,1040043200,0.0155883514018674,-0.8006674922856785
176,2008-07-16,6.078571,6.176071,6.021429,6.171786,5.260941000000001,747790400,0.01612876753388056,-0.7985877605426212
177,2008-07-17,6.217857,6.249286,6.121071,6.136071,5.230498000000001,757526000,0.015958294010645184,-0.7992438090515781
178,2008-07-18,6.018571,6.058929,5.892857,5.898214,5.027743,868414400,0.014822914475001888,-0.8036131916825121
179,2008-07-21,5.960714,5.982143,5.7542860000000005,5.938929,5.062449,1360469600,0.015017259779255967,-0.8028652752632416
180,2008-07-22,5.321429,5.812857,5.233214,5.786429,4.932456,1879592400,0.014289330051373162,-0.8056666323510717
181,2008-07-23,5.8925,6.013214,5.77,5.937857,5.061537,1061768400,0.015012152797250562,-0.8028849289189315
182,2008-07-24,5.868571,5.902143,5.658929,5.679643,4.84143,839619200,0.013779606209241197,-0.8076282482094397
183,2008-07-25,5.728571,5.821429,5.666071,5.79,4.9355,633637200,0.01430637572376841,-0.8056010339651944
184,2008-07-28,5.797857,5.8025,5.500714,5.514286,4.700476999999999,780712800,0.012990303101117946,-0.8106657939665262
185,2008-07-29,5.550357,5.694643,5.4875,5.61,4.782065,684070800,0.013447176399207096,-0.8089075675844756
186,2008-07-30,5.635,5.7317860000000005,5.574286,5.71,4.867305,725183200,0.013924500024361762,-0.8070706403794211
187,2008-07-31,5.626429,5.792857,5.606429,5.676786,4.8389940000000005,637498400,0.013765965191516225,-0.8076807441581905
188,2008-08-01,5.710714,5.713929,5.5625,5.595,4.769278,544639200,0.013375572255672923,-0.8091831282152949
189,2008-08-04,5.592857,5.639286,5.461071,5.4725,4.664857,592527600,0.012790839615336516,-0.8114334071416088
190,2008-08-05,5.550714,5.742857,5.529286,5.737143,4.890443,688371600,0.01405406729370513,-0.8065720150665335
191,2008-08-06,5.713214,5.978571,5.642857,5.863929,4.998518,791408800,0.014659261460628997,-0.8042429922170935
192,2008-08-07,5.811071,5.933929,5.767857,5.841786,4.979642,672372400,0.014553560372543364,-0.8046497711697286
193,2008-08-08,5.852143,6.058929,5.848214,6.055357,5.161694000000001,713997200,0.015573008056807294,-0.8007265394529925
194,2008-08-11,6.073929,6.303571,6.059643,6.198571,5.283773,891304400,0.01625662127636685,-0.798095729548419
195,2008-08-12,6.197143,6.403214,6.196786,6.311786,5.38028,836278800,0.01679703740838,-0.7960159978053618
196,2008-08-13,6.356429,6.428571,6.282143,6.403571,5.458518,842346400,0.017235151507216825,-0.7943299641278742
197,2008-08-14,6.3689290000000005,6.444643,6.351429,6.404286,5.459128,711300800,0.017238567361409038,-0.7943168185906253
198,2008-08-15,6.394286,6.419643,6.251786,6.276429,5.350141000000001,708251600,0.016628266212479766,-0.7966654950957552
199,2008-08-18,6.270357,6.350357,6.207857,6.263929,5.339486,552014400,0.016568600759335427,-0.796895110996387
200,2008-08-19,6.2335709999999995,6.323929,6.136071,6.1975,5.2828599999999994,616204400,0.016251508694600465,-0.79811540475417
201,2008-08-20,6.241786,6.319286,6.200357,6.28,5.353184,506951200,0.016645306285114035,-0.7965999182599389
202,2008-08-21,6.231071,6.266071,6.138929,6.224643,5.3059970000000005,539744800,0.016381070364182865,-0.7976168009913434
203,2008-08-22,6.279286,6.339286,6.270357,6.313929,5.382105999999999,439611200,0.01680726257191276,-0.7959766473938598
204,2008-08-25,6.291071,6.293929,6.130714,6.1625,5.253026,484425200,0.016084445425796335,-0.798758329275939
205,2008-08-26,6.17,6.2457139999999995,6.164643,6.201429,5.286208,445550000,0.01627025669433085,-0.7980432551497293
206,2008-08-27,6.189643,6.277143,6.149643,6.238214,5.317565,477780800,0.016445848399093577,-0.7973675098849604
207,2008-08-28,6.26,6.294643,6.169643,6.205,5.2892529999999995,431384800,0.016287307966487065,-0.7979776352137908
208,2008-08-29,6.177143,6.196429,6.037143,6.054643,5.161085,599289600,0.015569597802376049,-0.8007396634401801
209,2008-09-02,6.157143,6.196429,5.892857,5.935357,5.059404,780763200,0.015000208507099749,-0.8029308951991799
210,2008-09-03,5.958571,6.024286,5.857143,5.962857,5.082846,734834800,0.015131478103778254,-0.8024257186677288
211,2008-09-04,5.923571,5.996786,5.743214,5.757857,4.908098000000001,743386000,0.014152931073645368,-0.8061915487384569
212,2008-09-05,5.663929,5.8,5.630357,5.720714,4.8764400000000006,786884000,0.013975653840830417,-0.8068737805716059
213,2008-09-08,5.8775,5.888929,5.409286,5.64,4.807637000000001,1045979200,0.013590373486753498,-0.8083564894229593
214,2008-09-09,5.602143,5.712857,5.349643,5.417143,4.6176699999999995,1245025600,0.01252660369440534,-0.8124502898730132
215,2008-09-10,5.44,5.535357,5.314286,5.414643,4.615537000000001,973142800,0.01251465940425454,-0.8124962561532615
216,2008-09-11,5.292143,5.463929,5.214286,5.451786,4.647199,971135200,0.012691959036113368,-0.8118139381198684
217,2008-09-12,5.389643,5.389643,5.232143,5.319286,4.534255,793027200,0.012059499633022466,-0.8142478882166266
218,2008-09-15,5.0725,5.274643,5.012857,5.012857,4.273048,920634400,0.010596802869111452,-0.8198769150168456
219,2008-09-16,4.780714,5.089286,4.719643,4.9957139999999995,4.258436,1199836400,0.01051497916180549,-0.8201918045091058
220,2008-09-17,4.946071,4.946786,4.565357,4.565357,3.8915910000000005,1200455200,0.008460734848456556,-0.828097336659953
221,2008-09-18,4.663214,4.836786,4.31,4.788929,4.082169,1676253600,0.009527926094757892,-0.8239903691225894
222,2008-09-19,5.092857,5.15,4.868214,5.0325,4.289793,1430875600,0.01069057086656822,-0.8195160592443369
223,2008-09-22,4.997857,5.008929,4.666429,4.680357,3.9896199999999995,856713200,0.00900967381666733,-0.825984805723957
224,2008-09-23,4.708929,4.85,4.523571,4.53,3.861453,1280364400,0.008291969252317285,-0.8287468124002854
225,2008-09-24,4.545357,4.676786,4.469643,4.596786,3.9183830000000004,1047015200,0.008610763644387384,-0.8275199674239392
226,2008-09-25,4.635714,4.813929,4.59,4.711786,4.016411,1006045600,0.009159697012837188,-0.8254074580380044
227,2008-09-26,4.461071,4.635714,4.392857,4.58,3.9040739999999996,1126451200,0.008530636664655585,-0.8278283272476971
228,2008-09-29,4.272143,4.274286,3.5925,3.759286,3.204482,2622057200,0.0046130886875415215,-0.8429045775672475
229,2008-09-30,3.866071,4.107143,3.7964290000000003,4.059286,3.460208,1626682400,0.0060450931615713445,-0.8373936666517175
230,2008-10-01,3.997143,4.012857,3.835357,3.8971430000000002,3.321994,1296484000,0.0052711277987472355,-0.8403721867915509
231,2008-10-02,3.8575,3.885357,3.571429,3.575,3.0473939999999997,1609364400,0.003733433436153715,-0.8462898335595938
232,2008-10-03,3.714286,3.803571,3.380357,3.466786,2.95515,2294398400,0.003216889085159269,-0.848277697392337
233,2008-10-06,3.2842860000000003,3.527857,3.126429,3.505,2.987725,2107417200,0.0033993012987844837,-0.8475757041531929
